index,db_id,question,gold_sql,predicted_sql,summary,pred_gen_status,pred_gen_error,pred_exec_status,pred_exec_error,pred_exec_result,gold_exec_status,gold_exec_error,gold_exec_result,exec_match,elapsed_sec
417,flight_1,Show names for all aircraft with at least two flights.,SELECT T2.name FROM Flight AS T1 JOIN Aircraft AS T2 ON T1.aid  =  T2.aid GROUP BY T1.aid HAVING count(*)  >= 2,SELECT a.name FROM aircraft a JOIN flight f ON a.aid = f.aid GROUP BY a.name HAVING COUNT(f.flno) >= 2,Selects the names of aircraft that have at least two flights associated with them.,ok,,ok,,"[""[('name', 'Airbus A340-300')]"", ""[('name', 'Lockheed L1011')]""]",ok,,"[""[('name', 'Airbus A340-300')]"", ""[('name', 'Lockheed L1011')]""]",True,15.538
418,flight_1,What are the names for all aircrafts with at least 2 flights?,SELECT T2.name FROM Flight AS T1 JOIN Aircraft AS T2 ON T1.aid  =  T2.aid GROUP BY T1.aid HAVING count(*)  >= 2,SELECT a.name FROM aircraft a JOIN flight f ON a.aid = f.aid GROUP BY a.name HAVING COUNT(f.flno) >= 2,Selects the names of aircraft that have at least 2 flights associated with them,ok,,ok,,"[""[('name', 'Airbus A340-300')]"", ""[('name', 'Lockheed L1011')]""]",ok,,"[""[('name', 'Airbus A340-300')]"", ""[('name', 'Lockheed L1011')]""]",True,16.014
419,flight_1,How many employees have certificate.,SELECT count(DISTINCT eid) FROM Certificate,SELECT COUNT(DISTINCT eid) AS employee_count FROM certificate,Counts the number of distinct employees who have at least one certificate,ok,,ok,,"[""[('employee_count', 20)]""]",ok,,"[""[('count(distinct eid)', 20)]""]",False,12.326
420,flight_1,What is the count of distinct employees with certificates?,SELECT count(DISTINCT eid) FROM Certificate,SELECT COUNT(DISTINCT eid) AS count_of_distinct_employees FROM certificate,Counts the number of distinct employees who have certificates,ok,,ok,,"[""[('count_of_distinct_employees', 20)]""]",ok,,"[""[('count(distinct eid)', 20)]""]",False,12.792
421,flight_1,Show ids for all employees who don't have a certificate.,SELECT eid FROM Employee EXCEPT SELECT eid FROM Certificate,SELECT eid FROM employee WHERE eid NOT IN (SELECT eid FROM certificate),Selects employee IDs who do not have any associated certificates,ok,,ok,,"[""[('eid', 15645489)]"", ""[('eid', 248965255)]"", ""[('eid', 254099823)]"", ""[('eid', 287321212)]"", ""[('eid', 310454877)]"", ""[('eid', 348121549)]"", ""[('eid', 486512566)]"", ""[('eid', 489221823)]"", ""[('eid', 489456522)]"", ""[('eid', 552455348)]"", ""[('eid', 619023588)]""]",ok,,"[""[('eid', 15645489)]"", ""[('eid', 248965255)]"", ""[('eid', 254099823)]"", ""[('eid', 287321212)]"", ""[('eid', 310454877)]"", ""[('eid', 348121549)]"", ""[('eid', 486512566)]"", ""[('eid', 489221823)]"", ""[('eid', 489456522)]"", ""[('eid', 552455348)]"", ""[('eid', 619023588)]""]",True,12.806
422,flight_1,What are the ids of all employees that don't have certificates?,SELECT eid FROM Employee EXCEPT SELECT eid FROM Certificate,SELECT eid FROM employee WHERE eid NOT IN (SELECT eid FROM certificate),Selects employee IDs that do not have any associated certificates,ok,,ok,,"[""[('eid', 15645489)]"", ""[('eid', 248965255)]"", ""[('eid', 254099823)]"", ""[('eid', 287321212)]"", ""[('eid', 310454877)]"", ""[('eid', 348121549)]"", ""[('eid', 486512566)]"", ""[('eid', 489221823)]"", ""[('eid', 489456522)]"", ""[('eid', 552455348)]"", ""[('eid', 619023588)]""]",ok,,"[""[('eid', 15645489)]"", ""[('eid', 248965255)]"", ""[('eid', 254099823)]"", ""[('eid', 287321212)]"", ""[('eid', 310454877)]"", ""[('eid', 348121549)]"", ""[('eid', 486512566)]"", ""[('eid', 489221823)]"", ""[('eid', 489456522)]"", ""[('eid', 552455348)]"", ""[('eid', 619023588)]""]",True,12.968
423,flight_1,Show names for all aircrafts of which John Williams has certificates.,"SELECT T3.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T1.name  =  ""John Williams""",SELECT a.name FROM aircraft a JOIN certificate c ON a.aid = c.aid WHERE c.eid = (SELECT eid FROM employee WHERE name = 'John Williams'),Selects the names of all aircrafts for which John Williams has certificates,ok,,ok,,"[""[('name', 'Boeing 737-800')]"", ""[('name', 'Boeing 757-300')]""]",ok,,"[""[('name', 'Boeing 737-800')]"", ""[('name', 'Boeing 757-300')]""]",True,15.933
424,flight_1,What are the names of all aircrafts that John Williams have certificates to be able to fly?,"SELECT T3.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T1.name  =  ""John Williams""",SELECT a.name FROM aircraft a JOIN certificate c ON a.aid = c.aid WHERE c.eid = (SELECT eid FROM employee WHERE name = 'John Williams'),Selects the names of aircrafts that John Williams has certificates to fly,ok,,ok,,"[""[('name', 'Boeing 737-800')]"", ""[('name', 'Boeing 757-300')]""]",ok,,"[""[('name', 'Boeing 737-800')]"", ""[('name', 'Boeing 757-300')]""]",True,16.397
425,flight_1,Show names for all employees who have certificate of Boeing 737-800.,"SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Boeing 737-800""",SELECT e.name FROM employee e JOIN certificate c ON e.eid = c.eid JOIN aircraft a ON c.aid = a.aid WHERE a.name = 'Boeing 737-800',Selects names of employees who have a certificate for the Boeing 737-800 aircraft,ok,,ok,,"[""[('name', 'Betty Adams')]"", ""[('name', 'George Wright')]"", ""[('name', 'James Smith')]"", ""[('name', 'John Williams')]"", ""[('name', 'Larry West')]"", ""[('name', 'Lisa Walker')]"", ""[('name', 'Mark Young')]"", ""[('name', 'Mary Johnson')]""]",ok,,"[""[('name', 'Betty Adams')]"", ""[('name', 'George Wright')]"", ""[('name', 'James Smith')]"", ""[('name', 'John Williams')]"", ""[('name', 'Larry West')]"", ""[('name', 'Lisa Walker')]"", ""[('name', 'Mark Young')]"", ""[('name', 'Mary Johnson')]""]",True,18.363
426,flight_1,What are the names of all employees who have a certificate to fly Boeing 737-800?,"SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Boeing 737-800""",SELECT e.name FROM employee e JOIN certificate c ON e.eid = c.eid JOIN aircraft a ON c.aid = a.aid WHERE a.name = 'Boeing 737-800',Selects the names of employees who have a certificate to fly Boeing 737-800,ok,,ok,,"[""[('name', 'Betty Adams')]"", ""[('name', 'George Wright')]"", ""[('name', 'James Smith')]"", ""[('name', 'John Williams')]"", ""[('name', 'Larry West')]"", ""[('name', 'Lisa Walker')]"", ""[('name', 'Mark Young')]"", ""[('name', 'Mary Johnson')]""]",ok,,"[""[('name', 'Betty Adams')]"", ""[('name', 'George Wright')]"", ""[('name', 'James Smith')]"", ""[('name', 'John Williams')]"", ""[('name', 'Larry West')]"", ""[('name', 'Lisa Walker')]"", ""[('name', 'Mark Young')]"", ""[('name', 'Mary Johnson')]""]",True,18.724
427,flight_1,Show names for all employees who have certificates on both Boeing 737-800 and Airbus A340-300.,"SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Boeing 737-800"" INTERSECT SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Airbus A340-300""",SELECT e.name FROM employee e JOIN certificate c ON e.eid = c.eid WHERE c.aid IN (SELECT aid FROM aircraft WHERE name = 'Boeing 737-800') AND e.eid IN (SELECT eid FROM certificate WHERE aid = (SELECT aid FROM aircraft WHERE name = 'Airbus A340-300')),Selects employee names who have certificates for both Boeing 737-800 and Airbus A340-300,ok,,ok,,"[""[('name', 'Betty Adams')]"", ""[('name', 'George Wright')]"", ""[('name', 'Lisa Walker')]"", ""[('name', 'Mark Young')]""]",ok,,"[""[('name', 'Betty Adams')]"", ""[('name', 'George Wright')]"", ""[('name', 'Lisa Walker')]"", ""[('name', 'Mark Young')]""]",True,24.217
428,flight_1,What are the names of all employees who can fly both the Boeing 737-800 and the Airbus A340-300?,"SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Boeing 737-800"" INTERSECT SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Airbus A340-300""",SELECT e.name FROM employee e JOIN certificate c ON e.eid = c.eid WHERE c.aid IN (SELECT aid FROM aircraft WHERE name = 'Boeing 737-800') AND c.aid IN (SELECT aid FROM aircraft WHERE name = 'Airbus A340-300'),Selects employee names who have certificates for both Boeing 737-800 and Airbus A340-300,ok,,ok,,[],ok,,"[""[('name', 'Betty Adams')]"", ""[('name', 'George Wright')]"", ""[('name', 'Lisa Walker')]"", ""[('name', 'Mark Young')]""]",False,23.609
429,flight_1,Show names for all employees who do not have certificate of Boeing 737-800.,"SELECT name FROM Employee EXCEPT SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Boeing 737-800""",SELECT e.name FROM employee e LEFT JOIN certificate c ON e.eid = c.eid WHERE c.aid IS NULL AND c.eid = (SELECT eid FROM certificate WHERE aid = (SELECT aid FROM aircraft WHERE name = 'Boeing 737-800')),Selects names of employees who do not have a certificate for Boeing 737-800,ok,,ok,,[],ok,,"[""[('name', 'Angela Martinez')]"", ""[('name', 'Barbara Wilson')]"", ""[('name', 'Chad Stewart')]"", ""[('name', 'David Anderson')]"", ""[('name', 'Donald King')]"", ""[('name', 'Dorthy Lewis')]"", ""[('name', 'Elizabeth Taylor')]"", ""[('name', 'Eric Cooper')]"", ""[('name', 'Haywood Kelly')]"", ""[('name', 'Jennifer Thomas')]"", ""[('name', 'Joseph Thompson')]"", ""[('name', 'Karen Scott')]"", ""[('name', 'Lawrence Sperry')]"", ""[('name', 'Linda Davis')]"", ""[('name', 'Michael Miller')]"", ""[('name', 'Milo Brooks')]"", ""[('name', 'Patricia Jones')]"", ""[('name', 'Richard Jackson')]"", ""[('name', 'Robert Brown')]"", ""[('name', 'William Jones')]"", ""[('name', 'William Moore')]"", ""[('name', 'William Ward')]""]",False,20.373
430,flight_1,What are the names of all employees who are not certified to fly Boeing 737-800s?,"SELECT name FROM Employee EXCEPT SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.name  =  ""Boeing 737-800""",SELECT e.name FROM employee e LEFT JOIN certificate c ON e.eid = c.eid WHERE c.aid IS NULL AND c.eid = (SELECT eid FROM certificate WHERE aid = (SELECT aid FROM aircraft WHERE name = 'Boeing 737-800')),Selects names of employees who are not certified to fly Boeing 737-800s,ok,,ok,,[],ok,,"[""[('name', 'Angela Martinez')]"", ""[('name', 'Barbara Wilson')]"", ""[('name', 'Chad Stewart')]"", ""[('name', 'David Anderson')]"", ""[('name', 'Donald King')]"", ""[('name', 'Dorthy Lewis')]"", ""[('name', 'Elizabeth Taylor')]"", ""[('name', 'Eric Cooper')]"", ""[('name', 'Haywood Kelly')]"", ""[('name', 'Jennifer Thomas')]"", ""[('name', 'Joseph Thompson')]"", ""[('name', 'Karen Scott')]"", ""[('name', 'Lawrence Sperry')]"", ""[('name', 'Linda Davis')]"", ""[('name', 'Michael Miller')]"", ""[('name', 'Milo Brooks')]"", ""[('name', 'Patricia Jones')]"", ""[('name', 'Richard Jackson')]"", ""[('name', 'Robert Brown')]"", ""[('name', 'William Jones')]"", ""[('name', 'William Moore')]"", ""[('name', 'William Ward')]""]",False,20.653
431,flight_1,Show the name of aircraft which fewest people have its certificate.,SELECT T2.name FROM Certificate AS T1 JOIN Aircraft AS T2 ON T2.aid  =  T1.aid GROUP BY T1.aid ORDER BY count(*) DESC LIMIT 1,SELECT a.name FROM aircraft a LEFT JOIN certificate c ON a.aid = c.aid GROUP BY a.name ORDER BY COUNT(c.eid) ASC LIMIT 1,Finds the name of the aircraft that has the fewest certificates.,ok,,ok,,"[""[('name', 'Schwitzer 2-33')]""]",ok,,"[""[('name', 'Boeing 737-800')]""]",False,15.677
432,flight_1,What are the names of the aircraft that the least people are certified to fly?,SELECT T2.name FROM Certificate AS T1 JOIN Aircraft AS T2 ON T2.aid  =  T1.aid GROUP BY T1.aid ORDER BY count(*) DESC LIMIT 1,SELECT a.name FROM aircraft a WHERE a.aid = (SELECT aid FROM certificate GROUP BY aid ORDER BY COUNT(*) ASC LIMIT 1),Selects the name of the aircraft that has the least number of certifications.,ok,,ok,,"[""[('name', 'Boeing 727')]""]",ok,,"[""[('name', 'Boeing 737-800')]""]",False,15.381
433,flight_1,Show the name and distance of the aircrafts with more than 5000 distance and which at least 5 people have its certificate.,SELECT T2.name FROM Certificate AS T1 JOIN Aircraft AS T2 ON T2.aid  =  T1.aid WHERE T2.distance  >  5000 GROUP BY T1.aid ORDER BY count(*)  >=  5,"SELECT a.name, a.distance FROM aircraft a WHERE a.distance > 5000 AND a.aid IN (SELECT aid FROM certificate GROUP BY aid HAVING COUNT(eid) >= 5)",Selects the name and distance of aircrafts with more than 5000 distance that have at least 5 certificates.,ok,,ok,,"[""[('distance', 6475), ('name', 'Boeing 767-400ER')]"", ""[('distance', 7120), ('name', 'Airbus A340-300')]""]",ok,,"[""[('name', 'Airbus A340-300')]"", ""[('name', 'Boeing 747-400')]"", ""[('name', 'Boeing 767-400ER')]"", ""[('name', 'Boeing 777-300')]"", ""[('name', 'Lockheed L1011')]""]",False,19.401
434,flight_1,What is the name and distance of every aircraft that can cover a distance of more than 5000 and which at least 5 people can fly?,SELECT T2.name FROM Certificate AS T1 JOIN Aircraft AS T2 ON T2.aid  =  T1.aid WHERE T2.distance  >  5000 GROUP BY T1.aid ORDER BY count(*)  >=  5,"SELECT a.name, a.distance FROM aircraft a JOIN certificate c ON a.aid = c.aid WHERE a.distance > 5000 AND (SELECT COUNT(*) FROM certificate WHERE aid = a.aid) >= 5",Selects the name and distance of aircraft that can cover more than 5000 units and are certified by at least 5 employees,ok,,ok,,"[""[('distance', 6475), ('name', 'Boeing 767-400ER')]"", ""[('distance', 6475), ('name', 'Boeing 767-400ER')]"", ""[('distance', 6475), ('name', 'Boeing 767-400ER')]"", ""[('distance', 6475), ('name', 'Boeing 767-400ER')]"", ""[('distance', 6475), ('name', 'Boeing 767-400ER')]"", ""[('distance', 6475), ('name', 'Boeing 767-400ER')]"", ""[('distance', 7120), ('name', 'Airbus A340-300')]"", ""[('distance', 7120), ('name', 'Airbus A340-300')]"", ""[('distance', 7120), ('name', 'Airbus A340-300')]"", ""[('distance', 7120), ('name', 'Airbus A340-300')]"", ""[('distance', 7120), ('name', 'Airbus A340-300')]"", ""[('distance', 7120), ('name', 'Airbus A340-300')]""]",ok,,"[""[('name', 'Airbus A340-300')]"", ""[('name', 'Boeing 747-400')]"", ""[('name', 'Boeing 767-400ER')]"", ""[('name', 'Boeing 777-300')]"", ""[('name', 'Lockheed L1011')]""]",False,20.808
435,flight_1,what is the salary and name of the employee who has the most number of aircraft certificates?,"SELECT T1.name ,  T1.salary FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid GROUP BY T1.eid ORDER BY count(*) DESC LIMIT 1","SELECT e.name, e.salary FROM employee e JOIN (SELECT eid, COUNT(*) as cert_count FROM certificate GROUP BY eid ORDER BY cert_count DESC LIMIT 1) c ON e.eid = c.eid",Selects the name and salary of the employee with the highest count of aircraft certificates,ok,,ok,,"[""[('name', 'George Wright'), ('salary', 289950)]""]",ok,,"[""[('name', 'George Wright'), ('salary', 289950)]""]",True,17.687
436,flight_1,What is the salaray and name of the employee that is certified to fly the most planes?,"SELECT T1.name ,  T1.salary FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid GROUP BY T1.eid ORDER BY count(*) DESC LIMIT 1","SELECT e.salary, e.name FROM employee e JOIN certificate c ON e.eid = c.eid GROUP BY e.eid, e.salary, e.name ORDER BY COUNT(c.aid) DESC LIMIT 1",Selects the salary and name of the employee who is certified to fly the most aircraft,ok,,ok,,"[""[('name', 'George Wright'), ('salary', 289950)]""]",ok,,"[""[('name', 'George Wright'), ('salary', 289950)]""]",True,17.945
437,flight_1,What is the salary and name of the employee who has the most number of certificates on aircrafts with distance more than 5000?,SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.distance  >  5000 GROUP BY T1.eid ORDER BY count(*) DESC LIMIT 1,"SELECT e.salary, e.name FROM employee e JOIN certificate c ON e.eid = c.eid WHERE c.aid IN (SELECT aid FROM aircraft WHERE distance > 5000) GROUP BY e.eid, e.salary, e.name ORDER BY COUNT(c.eid) DESC LIMIT 1",Selects the salary and name of the employee with the most certificates for aircrafts with a distance greater than 5000.,ok,,ok,,"[""[('name', 'George Wright'), ('salary', 289950)]""]",ok,,"[""[('name', 'Lisa Walker')]""]",False,21.903
438,flight_1,What is the salaray and name of the employee with the most certificates to fly planes more than 5000?,SELECT T1.name FROM Employee AS T1 JOIN Certificate AS T2 ON T1.eid  =  T2.eid JOIN Aircraft AS T3 ON T3.aid  =  T2.aid WHERE T3.distance  >  5000 GROUP BY T1.eid ORDER BY count(*) DESC LIMIT 1,"SELECT e.salary, e.name FROM employee e JOIN certificate c ON e.eid = c.eid WHERE c.aid IN (SELECT aid FROM aircraft WHERE distance > 5000) GROUP BY e.eid, e.salary, e.name ORDER BY COUNT(c.aid) DESC LIMIT 1",Selects the salary and name of the employee with the most certificates to fly planes more than 5000.,ok,,ok,,"[""[('name', 'George Wright'), ('salary', 289950)]""]",ok,,"[""[('name', 'Lisa Walker')]""]",False,21.299
439,allergy_1,How many allergies are there?,SELECT count(DISTINCT allergy) FROM Allergy_type,SELECT COUNT(DISTINCT Allergy) AS NumberOfAllergies FROM Has_Allergy,Counts the number of distinct allergies in the Has_Allergy table,ok,,ok,,"[""[('numberofallergies', 12)]""]",ok,,"[""[('count(distinct allergy)', 14)]""]",False,20.973
440,allergy_1,How many allergy entries are there?,SELECT count(DISTINCT allergy) FROM Allergy_type,SELECT COUNT(*) AS allergy_entries FROM Has_Allergy,Counts the total number of entries in the Has_Allergy table,ok,,ok,,"[""[('allergy_entries', 59)]""]",ok,,"[""[('count(distinct allergy)', 14)]""]",False,12.11
441,allergy_1,How many different allergy types exist?,SELECT count(DISTINCT allergytype) FROM Allergy_type,SELECT COUNT(DISTINCT AllergyType) AS allergy_type_count FROM Allergy_Type,Counts the number of distinct allergy types,ok,,ok,,"[""[('allergy_type_count', 3)]""]",ok,,"[""[('count(distinct allergytype)', 3)]""]",False,12.266
442,allergy_1,How many distinct allergies are there?,SELECT count(DISTINCT allergytype) FROM Allergy_type,SELECT COUNT(DISTINCT Allergy) AS distinct_allergies FROM Has_Allergy,Counts the number of distinct allergies recorded in the Has_Allergy table,ok,,ok,,"[""[('distinct_allergies', 12)]""]",ok,,"[""[('count(distinct allergytype)', 3)]""]",False,12.968
443,allergy_1,Show all allergy types.,SELECT DISTINCT allergytype FROM Allergy_type,SELECT DISTINCT AllergyType FROM Allergy_Type,Selects all distinct allergy types from the Allergy_Type table,ok,,ok,,"[""[('allergytype', 'animal')]"", ""[('allergytype', 'environmental')]"", ""[('allergytype', 'food')]""]",ok,,"[""[('allergytype', 'animal')]"", ""[('allergytype', 'environmental')]"", ""[('allergytype', 'food')]""]",True,11.884
444,allergy_1,What are the different allergy types?,SELECT DISTINCT allergytype FROM Allergy_type,SELECT DISTINCT AllergyType FROM Allergy_Type,Selects distinct allergy types from the Allergy_Type table,ok,,ok,,"[""[('allergytype', 'animal')]"", ""[('allergytype', 'environmental')]"", ""[('allergytype', 'food')]""]",ok,,"[""[('allergytype', 'animal')]"", ""[('allergytype', 'environmental')]"", ""[('allergytype', 'food')]""]",True,11.859
445,allergy_1,Show all allergies and their types.,"SELECT allergy ,  allergytype FROM Allergy_type","SELECT Allergy, AllergyType FROM Allergy_Type",Selects all allergies and their types from the Allergy_Type table,ok,,ok,,"[""[('allergy', 'Anchovies'), ('allergytype', 'food')]"", ""[('allergy', 'Bee Stings'), ('allergytype', 'animal')]"", ""[('allergy', 'Cat'), ('allergytype', 'animal')]"", ""[('allergy', 'Dog'), ('allergytype', 'animal')]"", ""[('allergy', 'Eggs'), ('allergytype', 'food')]"", ""[('allergy', 'Grass Pollen'), ('allergytype', 'environmental')]"", ""[('allergy', 'Milk'), ('allergytype', 'food')]"", ""[('allergy', 'Nuts'), ('allergytype', 'food')]"", ""[('allergy', 'Ragweed'), ('allergytype', 'environmental')]"", ""[('allergy', 'Rodent'), ('allergytype', 'animal')]"", ""[('allergy', 'Shellfish'), ('allergytype', 'food')]"", ""[('allergy', 'Soy'), ('allergytype', 'food')]"", ""[('allergy', 'Tree Pollen'), ('allergytype', 'environmental')]"", ""[('allergy', 'Wheat'), ('allergytype', 'food')]""]",ok,,"[""[('allergy', 'Anchovies'), ('allergytype', 'food')]"", ""[('allergy', 'Bee Stings'), ('allergytype', 'animal')]"", ""[('allergy', 'Cat'), ('allergytype', 'animal')]"", ""[('allergy', 'Dog'), ('allergytype', 'animal')]"", ""[('allergy', 'Eggs'), ('allergytype', 'food')]"", ""[('allergy', 'Grass Pollen'), ('allergytype', 'environmental')]"", ""[('allergy', 'Milk'), ('allergytype', 'food')]"", ""[('allergy', 'Nuts'), ('allergytype', 'food')]"", ""[('allergy', 'Ragweed'), ('allergytype', 'environmental')]"", ""[('allergy', 'Rodent'), ('allergytype', 'animal')]"", ""[('allergy', 'Shellfish'), ('allergytype', 'food')]"", ""[('allergy', 'Soy'), ('allergytype', 'food')]"", ""[('allergy', 'Tree Pollen'), ('allergytype', 'environmental')]"", ""[('allergy', 'Wheat'), ('allergytype', 'food')]""]",True,12.315
446,allergy_1,What are the allergies and their types?,"SELECT allergy ,  allergytype FROM Allergy_type","SELECT Allergy, AllergyType FROM Allergy_Type",Selects allergy and its type from the Allergy_Type table,ok,,ok,,"[""[('allergy', 'Anchovies'), ('allergytype', 'food')]"", ""[('allergy', 'Bee Stings'), ('allergytype', 'animal')]"", ""[('allergy', 'Cat'), ('allergytype', 'animal')]"", ""[('allergy', 'Dog'), ('allergytype', 'animal')]"", ""[('allergy', 'Eggs'), ('allergytype', 'food')]"", ""[('allergy', 'Grass Pollen'), ('allergytype', 'environmental')]"", ""[('allergy', 'Milk'), ('allergytype', 'food')]"", ""[('allergy', 'Nuts'), ('allergytype', 'food')]"", ""[('allergy', 'Ragweed'), ('allergytype', 'environmental')]"", ""[('allergy', 'Rodent'), ('allergytype', 'animal')]"", ""[('allergy', 'Shellfish'), ('allergytype', 'food')]"", ""[('allergy', 'Soy'), ('allergytype', 'food')]"", ""[('allergy', 'Tree Pollen'), ('allergytype', 'environmental')]"", ""[('allergy', 'Wheat'), ('allergytype', 'food')]""]",ok,,"[""[('allergy', 'Anchovies'), ('allergytype', 'food')]"", ""[('allergy', 'Bee Stings'), ('allergytype', 'animal')]"", ""[('allergy', 'Cat'), ('allergytype', 'animal')]"", ""[('allergy', 'Dog'), ('allergytype', 'animal')]"", ""[('allergy', 'Eggs'), ('allergytype', 'food')]"", ""[('allergy', 'Grass Pollen'), ('allergytype', 'environmental')]"", ""[('allergy', 'Milk'), ('allergytype', 'food')]"", ""[('allergy', 'Nuts'), ('allergytype', 'food')]"", ""[('allergy', 'Ragweed'), ('allergytype', 'environmental')]"", ""[('allergy', 'Rodent'), ('allergytype', 'animal')]"", ""[('allergy', 'Shellfish'), ('allergytype', 'food')]"", ""[('allergy', 'Soy'), ('allergytype', 'food')]"", ""[('allergy', 'Tree Pollen'), ('allergytype', 'environmental')]"", ""[('allergy', 'Wheat'), ('allergytype', 'food')]""]",True,12.267
447,allergy_1,Show all allergies with type food.,"SELECT DISTINCT allergy FROM Allergy_type WHERE allergytype  =  ""food""",SELECT Allergy FROM Allergy_Type WHERE AllergyType = 'food';,Selects all allergies that are of type food from the Allergy_Type table.,ok,,ok,,"[""[('allergy', 'Anchovies')]"", ""[('allergy', 'Eggs')]"", ""[('allergy', 'Milk')]"", ""[('allergy', 'Nuts')]"", ""[('allergy', 'Shellfish')]"", ""[('allergy', 'Soy')]"", ""[('allergy', 'Wheat')]""]",ok,,"[""[('allergy', 'Anchovies')]"", ""[('allergy', 'Eggs')]"", ""[('allergy', 'Milk')]"", ""[('allergy', 'Nuts')]"", ""[('allergy', 'Shellfish')]"", ""[('allergy', 'Soy')]"", ""[('allergy', 'Wheat')]""]",True,13.139
448,allergy_1,What are all the different food allergies?,"SELECT DISTINCT allergy FROM Allergy_type WHERE allergytype  =  ""food""",SELECT DISTINCT Allergy FROM Has_Allergy WHERE Allergy IN (SELECT Allergy FROM Allergy_Type WHERE AllergyType = 'Food'),Selects distinct food allergies from the Has_Allergy table based on the Allergy_Type table,ok,,ok,,[],ok,,"[""[('allergy', 'Anchovies')]"", ""[('allergy', 'Eggs')]"", ""[('allergy', 'Milk')]"", ""[('allergy', 'Nuts')]"", ""[('allergy', 'Shellfish')]"", ""[('allergy', 'Soy')]"", ""[('allergy', 'Wheat')]""]",False,15.075
449,allergy_1,What is the type of allergy Cat?,"SELECT allergytype FROM Allergy_type WHERE allergy  =  ""Cat""",SELECT AllergyType FROM Allergy_Type WHERE Allergy = 'Cat';,Selects the allergy type for the allergy 'Cat' from the Allergy_Type table.,ok,,ok,,"[""[('allergytype', 'animal')]""]",ok,,"[""[('allergytype', 'animal')]""]",True,13.341
450,allergy_1,What is allergy type of a cat allergy?,"SELECT allergytype FROM Allergy_type WHERE allergy  =  ""Cat""",SELECT AllergyType FROM Allergy_Type WHERE Allergy = 'cat',Selects the allergy type for cat allergy from the Allergy_Type table,ok,,ok,,[],ok,,"[""[('allergytype', 'animal')]""]",False,12.829
451,allergy_1,How many allergies have type animal?,"SELECT count(*) FROM Allergy_type WHERE allergytype  =  ""animal""",SELECT COUNT(*) FROM Allergy_Type WHERE AllergyType = 'animal',Counts the number of allergies with type 'animal',ok,,ok,,"[""[('count(*)', 4)]""]",ok,,"[""[('count(*)', 4)]""]",True,12.284
452,allergy_1,How many animal type allergies exist?,"SELECT count(*) FROM Allergy_type WHERE allergytype  =  ""animal""",SELECT COUNT(*) AS animal_type_allergies_count FROM Allergy_Type WHERE AllergyType = 'Animal';,Counts the number of allergies of type 'Animal' in the Allergy_Type table.,ok,,ok,,"[""[('animal_type_allergies_count', 0)]""]",ok,,"[""[('count(*)', 4)]""]",False,13.955
453,allergy_1,Show all allergy types and the number of allergies in each type.,"SELECT allergytype ,  count(*) FROM Allergy_type GROUP BY allergytype","SELECT AllergyType, COUNT(Allergy) AS NumberOfAllergies FROM Has_Allergy JOIN Allergy_Type ON Has_Allergy.Allergy = Allergy_Type.Allergy GROUP BY AllergyType",Counts the number of allergies for each allergy type,ok,,error,ambiguous column name: Allergy,,ok,,"[""[('allergytype', 'animal'), ('count(*)', 4)]"", ""[('allergytype', 'environmental'), ('count(*)', 3)]"", ""[('allergytype', 'food'), ('count(*)', 7)]""]",False,15.918
