index,db_id,question,gold_sql,predicted_sql,summary,pred_gen_status,pred_gen_error,pred_exec_status,pred_exec_error,pred_exec_result,gold_exec_status,gold_exec_error,gold_exec_result,exec_match,elapsed_sec
110,bike_1,What are the dates with a maximum temperature higher than 85?,SELECT date FROM weather WHERE max_temperature_f  >  85,SELECT date FROM weather WHERE max_temperature_f > 85,Selects the dates from the weather table where the maximum temperature is higher than 85 degrees Fahrenheit.,ok,,ok,,"[('1/27/2015',), ('10/1/2014',), ('10/1/2014',), ('10/12/2014',), ('10/12/2014',), ('10/12/2014',), ('10/12/2014',), ('10/12/2014',), ('10/13/2014',), ('10/18/2014',), ('10/2/2014',), ('10/2/2014',), ('10/2/2014',), ('10/2/2014',), ('10/2/2014',), ('10/3/2014',), ('10/3/2014',), ('10/3/2014',), ('10/3/2014',), ('10/3/2014',), ('10/4/2014',), ('10/4/2014',), ('10/4/2014',), ('10/4/2014',), ('10/4/2014',), ('10/5/2014',), ('10/5/2014',), ('10/5/2014',), ('10/5/2014',), ('10/5/2014',), ('10/6/2014',), ('2/27/2015',), ('3/14/2015',), ('4/27/2015',), ('4/29/2014',), ('4/29/2014',), ('4/29/2014',), ('4/29/2014',), ('4/30/2014',), ('4/30/2014',), ('4/30/2014',), ('4/30/2014',), ('4/30/2014',), ('4/30/2015',), ('4/30/2015',), ('4/30/2015',), ('4/30/2015',), ('4/8/2014',), ('5/1/2014',), ('5/1/2014',), ('5/1/2014',), ('5/1/2014',), ('5/1/2015',), ('5/12/2014',), ('5/12/2014',), ('5/12/2014',), ('5/12/2014',), ('5/13/2014',), ('5/13/2014',), ('5/13/2014',), ('5/13/2014',), ('5/13/2014',), ('5/14/2014',), ('5/14/2014',), ('5/14/2014',), ('5/14/2014',), ('5/14/2014',), ('5/15/2014',), ('5/15/2014',), ('5/15/2014',), ('5/15/2014',), ('5/2/2015',), ('5/3/2015',), ('6/12/2014',), ('6/12/2015',), ('6/14/2014',), ('6/14/2014',), ('6/18/2014',), ('6/18/2014',), ('6/18/2014',), ('6/18/2014',), ('6/25/2015',), ('6/25/2015',), ('6/29/2014',), ('6/29/2014',), ('6/30/2014',), ('6/30/2014',), ('6/30/2014',), ('6/30/2014',), ('6/30/2015',), ('6/30/2015',), ('6/30/2015',), ('6/30/2015',), ('6/8/2014',), ('6/8/2014',), ('6/8/2014',), ('6/8/2014',), ('6/8/2014',), ('6/8/2015',), ('6/8/2015',), ('6/8/2015',), ('6/8/2015',), ('6/8/2015',), ('6/9/2014',), ('6/9/2014',), ('7/1/2015',), ('7/14/2014',), ('7/19/2015',), ('7/19/2015',), ('7/19/2015',), ('7/19/2015',), ('7/20/2015',), ('7/20/2015',), ('7/20/2015',), ('7/24/2014',), ('7/24/2014',), ('7/25/2014',), ('7/25/2014',), ('7/25/2014',), ('7/25/2014',), ('7/25/2014',), ('7/26/2014',), ('7/27/2014',), ('7/27/2015',), ('7/27/2015',), ('7/27/2015',), ('7/28/2015',), ('7/28/2015',), ('7/28/2015',), ('7/28/2015',), ('7/28/2015',), ('7/29/2015',), ('8/13/2015',), ('8/15/2015',), ('8/15/2015',), ('8/15/2015',), ('8/15/2015',), ('8/15/2015',), ('8/16/2015',), ('8/16/2015',), ('8/16/2015',), ('8/16/2015',), ('8/17/2015',), ('8/17/2015',), ('8/26/2015',), ('8/27/2015',), ('8/27/2015',), ('8/27/2015',), ('8/27/2015',), ('8/28/2015',), ('8/28/2015',), ('8/28/2015',), ('8/28/2015',), ('8/30/2013',), ('8/30/2013',), ('8/30/2013',), ('8/30/2014',), ('8/8/2015',), ('9/1/2014',), ('9/1/2014',), ('9/1/2014',), ('9/10/2014',), ('9/10/2014',), ('9/11/2014',), ('9/19/2013',), ('9/19/2013',), ('9/19/2013',), ('9/6/2013',), ('9/6/2013',), ('9/6/2013',), ('9/6/2013',), ('9/7/2013',), ('9/7/2013',), ('9/7/2013',), ('9/7/2013',), ('9/7/2013',), ('9/8/2013',), ('9/9/2013',), ('9/9/2013',)]",ok,,"[('1/27/2015',), ('10/1/2014',), ('10/1/2014',), ('10/12/2014',), ('10/12/2014',), ('10/12/2014',), ('10/12/2014',), ('10/12/2014',), ('10/13/2014',), ('10/18/2014',), ('10/2/2014',), ('10/2/2014',), ('10/2/2014',), ('10/2/2014',), ('10/2/2014',), ('10/3/2014',), ('10/3/2014',), ('10/3/2014',), ('10/3/2014',), ('10/3/2014',), ('10/4/2014',), ('10/4/2014',), ('10/4/2014',), ('10/4/2014',), ('10/4/2014',), ('10/5/2014',), ('10/5/2014',), ('10/5/2014',), ('10/5/2014',), ('10/5/2014',), ('10/6/2014',), ('2/27/2015',), ('3/14/2015',), ('4/27/2015',), ('4/29/2014',), ('4/29/2014',), ('4/29/2014',), ('4/29/2014',), ('4/30/2014',), ('4/30/2014',), ('4/30/2014',), ('4/30/2014',), ('4/30/2014',), ('4/30/2015',), ('4/30/2015',), ('4/30/2015',), ('4/30/2015',), ('4/8/2014',), ('5/1/2014',), ('5/1/2014',), ('5/1/2014',), ('5/1/2014',), ('5/1/2015',), ('5/12/2014',), ('5/12/2014',), ('5/12/2014',), ('5/12/2014',), ('5/13/2014',), ('5/13/2014',), ('5/13/2014',), ('5/13/2014',), ('5/13/2014',), ('5/14/2014',), ('5/14/2014',), ('5/14/2014',), ('5/14/2014',), ('5/14/2014',), ('5/15/2014',), ('5/15/2014',), ('5/15/2014',), ('5/15/2014',), ('5/2/2015',), ('5/3/2015',), ('6/12/2014',), ('6/12/2015',), ('6/14/2014',), ('6/14/2014',), ('6/18/2014',), ('6/18/2014',), ('6/18/2014',), ('6/18/2014',), ('6/25/2015',), ('6/25/2015',), ('6/29/2014',), ('6/29/2014',), ('6/30/2014',), ('6/30/2014',), ('6/30/2014',), ('6/30/2014',), ('6/30/2015',), ('6/30/2015',), ('6/30/2015',), ('6/30/2015',), ('6/8/2014',), ('6/8/2014',), ('6/8/2014',), ('6/8/2014',), ('6/8/2014',), ('6/8/2015',), ('6/8/2015',), ('6/8/2015',), ('6/8/2015',), ('6/8/2015',), ('6/9/2014',), ('6/9/2014',), ('7/1/2015',), ('7/14/2014',), ('7/19/2015',), ('7/19/2015',), ('7/19/2015',), ('7/19/2015',), ('7/20/2015',), ('7/20/2015',), ('7/20/2015',), ('7/24/2014',), ('7/24/2014',), ('7/25/2014',), ('7/25/2014',), ('7/25/2014',), ('7/25/2014',), ('7/25/2014',), ('7/26/2014',), ('7/27/2014',), ('7/27/2015',), ('7/27/2015',), ('7/27/2015',), ('7/28/2015',), ('7/28/2015',), ('7/28/2015',), ('7/28/2015',), ('7/28/2015',), ('7/29/2015',), ('8/13/2015',), ('8/15/2015',), ('8/15/2015',), ('8/15/2015',), ('8/15/2015',), ('8/15/2015',), ('8/16/2015',), ('8/16/2015',), ('8/16/2015',), ('8/16/2015',), ('8/17/2015',), ('8/17/2015',), ('8/26/2015',), ('8/27/2015',), ('8/27/2015',), ('8/27/2015',), ('8/27/2015',), ('8/28/2015',), ('8/28/2015',), ('8/28/2015',), ('8/28/2015',), ('8/30/2013',), ('8/30/2013',), ('8/30/2013',), ('8/30/2014',), ('8/8/2015',), ('9/1/2014',), ('9/1/2014',), ('9/1/2014',), ('9/10/2014',), ('9/10/2014',), ('9/11/2014',), ('9/19/2013',), ('9/19/2013',), ('9/19/2013',), ('9/6/2013',), ('9/6/2013',), ('9/6/2013',), ('9/6/2013',), ('9/7/2013',), ('9/7/2013',), ('9/7/2013',), ('9/7/2013',), ('9/7/2013',), ('9/8/2013',), ('9/9/2013',), ('9/9/2013',)]",True,19.814
111,bike_1,What are the names of stations that have latitude lower than 37.5?,SELECT name FROM station WHERE lat  <  37.5,SELECT name FROM station WHERE lat < 37.5,Selects the names of stations with a latitude lower than 37.5,ok,,ok,,"[('adobe on almaden',), ('arena green / sap center',), ('california ave caltrain station',), ('castro street and el camino real',), ('cowper at university',), ('evelyn park and ride',), ('franklin at maple',), ('japantown',), ('mezes park',), ('mlk library',), ('mountain view caltrain station',), ('mountain view city hall',), ('palo alto caltrain station',), ('park at olive',), ('paseo de san antonio',), ('redwood city caltrain station',), ('redwood city medical center',), ('redwood city public library',), ('rengstorff avenue / california street',), ('ryland park',), ('san antonio caltrain station',), ('san antonio shopping center',), ('san jose city hall',), ('san jose civic center',), ('san jose diridon caltrain station',), ('san mateo county center',), ('san pedro square',), ('san salvador at 1st',), ('santa clara at almaden',), ('santa clara county civic center',), ('sjsu - san salvador at 9th',), ('sjsu 4th at san carlos',), ('st james park',), ('stanford in redwood city',), ('university and emerson',)]",ok,,"[('adobe on almaden',), ('arena green / sap center',), ('california ave caltrain station',), ('castro street and el camino real',), ('cowper at university',), ('evelyn park and ride',), ('franklin at maple',), ('japantown',), ('mezes park',), ('mlk library',), ('mountain view caltrain station',), ('mountain view city hall',), ('palo alto caltrain station',), ('park at olive',), ('paseo de san antonio',), ('redwood city caltrain station',), ('redwood city medical center',), ('redwood city public library',), ('rengstorff avenue / california street',), ('ryland park',), ('san antonio caltrain station',), ('san antonio shopping center',), ('san jose city hall',), ('san jose civic center',), ('san jose diridon caltrain station',), ('san mateo county center',), ('san pedro square',), ('san salvador at 1st',), ('santa clara at almaden',), ('santa clara county civic center',), ('sjsu - san salvador at 9th',), ('sjsu 4th at san carlos',), ('st james park',), ('stanford in redwood city',), ('university and emerson',)]",True,19.337
112,bike_1,What are the names of all stations with a latitude smaller than 37.5?,SELECT name FROM station WHERE lat  <  37.5,SELECT name FROM station WHERE lat < 37.5,Selects the names of all stations with a latitude smaller than 37.5,ok,,ok,,"[('adobe on almaden',), ('arena green / sap center',), ('california ave caltrain station',), ('castro street and el camino real',), ('cowper at university',), ('evelyn park and ride',), ('franklin at maple',), ('japantown',), ('mezes park',), ('mlk library',), ('mountain view caltrain station',), ('mountain view city hall',), ('palo alto caltrain station',), ('park at olive',), ('paseo de san antonio',), ('redwood city caltrain station',), ('redwood city medical center',), ('redwood city public library',), ('rengstorff avenue / california street',), ('ryland park',), ('san antonio caltrain station',), ('san antonio shopping center',), ('san jose city hall',), ('san jose civic center',), ('san jose diridon caltrain station',), ('san mateo county center',), ('san pedro square',), ('san salvador at 1st',), ('santa clara at almaden',), ('santa clara county civic center',), ('sjsu - san salvador at 9th',), ('sjsu 4th at san carlos',), ('st james park',), ('stanford in redwood city',), ('university and emerson',)]",ok,,"[('adobe on almaden',), ('arena green / sap center',), ('california ave caltrain station',), ('castro street and el camino real',), ('cowper at university',), ('evelyn park and ride',), ('franklin at maple',), ('japantown',), ('mezes park',), ('mlk library',), ('mountain view caltrain station',), ('mountain view city hall',), ('palo alto caltrain station',), ('park at olive',), ('paseo de san antonio',), ('redwood city caltrain station',), ('redwood city medical center',), ('redwood city public library',), ('rengstorff avenue / california street',), ('ryland park',), ('san antonio caltrain station',), ('san antonio shopping center',), ('san jose city hall',), ('san jose civic center',), ('san jose diridon caltrain station',), ('san mateo county center',), ('san pedro square',), ('san salvador at 1st',), ('santa clara at almaden',), ('santa clara county civic center',), ('sjsu - san salvador at 9th',), ('sjsu 4th at san carlos',), ('st james park',), ('stanford in redwood city',), ('university and emerson',)]",True,19.311
113,bike_1,"For each city, return the highest latitude among its stations.","SELECT city ,  max(lat) FROM station GROUP BY city","SELECT city, MAX(lat) FROM station GROUP BY city",This query selects the highest latitude for each city by grouping the stations table by city and using MAX to find the maximum latitude.,ok,,ok,,"[('37.352601', 'san jose'), ('37.406940000000006', 'mountain view'), ('37.448598', 'palo alto'), ('37.491269', 'redwood city'), ('37.80477', 'san francisco')]",ok,,"[('37.352601', 'san jose'), ('37.406940000000006', 'mountain view'), ('37.448598', 'palo alto'), ('37.491269', 'redwood city'), ('37.80477', 'san francisco')]",True,20.054
114,bike_1,"For each city, what is the highest latitude for its stations?","SELECT city ,  max(lat) FROM station GROUP BY city","SELECT city, MAX(lat) FROM station GROUP BY city",This query selects the highest latitude for each city by grouping the stations table by city and using MAX to find the highest lat value.,ok,,ok,,"[('37.352601', 'san jose'), ('37.406940000000006', 'mountain view'), ('37.448598', 'palo alto'), ('37.491269', 'redwood city'), ('37.80477', 'san francisco')]",ok,,"[('37.352601', 'san jose'), ('37.406940000000006', 'mountain view'), ('37.448598', 'palo alto'), ('37.491269', 'redwood city'), ('37.80477', 'san francisco')]",True,20.001
115,bike_1,Give me the start station and end station for the trips with the three oldest id.,"SELECT start_station_name ,  end_station_name FROM trip ORDER BY id LIMIT 3","SELECT trip.start_station_name, trip.end_station_name FROM trip ORDER BY trip.id ASC LIMIT 3",Selects the start station and end station names from the trips with the three oldest ids.,ok,,ok,,"[('harry bridges plaza (ferry building)', 'market at sansome'), ('howard at 2nd', 'san francisco caltrain 2 (330 townsend)'), ('san francisco caltrain 2 (330 townsend)', 'south van ness at market')]",ok,,"[('harry bridges plaza (ferry building)', 'market at sansome'), ('howard at 2nd', 'san francisco caltrain 2 (330 townsend)'), ('san francisco caltrain 2 (330 townsend)', 'south van ness at market')]",True,20.702
116,bike_1,What is the station station and end station for the trips with the three smallest ids?,"SELECT start_station_name ,  end_station_name FROM trip ORDER BY id LIMIT 3","SELECT t1.name AS start_station_name, t4.name AS end_station_name FROM trip AS t1 JOIN station AS t2 ON t1.start_station_id = t2.id JOIN trip AS t3 ON t1.end_station_id = t3.start_station_id JOIN station AS t4 ON t3.end_station_id = t4.id WHERE t1.id IN (SELECT id FROM trip ORDER BY id LIMIT 3)",This query selects the start and end stations for the trips with the three smallest ids.,ok,,error,no such column: t1.name,,ok,,"[('harry bridges plaza (ferry building)', 'market at sansome'), ('howard at 2nd', 'san francisco caltrain 2 (330 townsend)'), ('san francisco caltrain 2 (330 townsend)', 'south van ness at market')]",False,28.723
117,bike_1,What is the average latitude and longitude of stations located in San Jose city?,"SELECT avg(lat) ,  avg(long) FROM station WHERE city  =  ""San Jose""","SELECT AVG(lat), AVG(long) FROM station WHERE city = 'San Jose'",Calculates the average latitude and longitude of stations located in San Jose city.,ok,,ok,,"[('-121.89160575', '37.3364135625')]",ok,,"[('-121.89160575', '37.3364135625')]",True,19.301
118,bike_1,What is the average latitude and longitude in San Jose?,"SELECT avg(lat) ,  avg(long) FROM station WHERE city  =  ""San Jose""","SELECT AVG(lat), AVG(long) FROM station WHERE city = 'San Jose'",Calculates the average latitude and longitude for stations in San Jose.,ok,,ok,,"[('-121.89160575', '37.3364135625')]",ok,,"[('-121.89160575', '37.3364135625')]",True,19.246
119,bike_1,What is the id of the trip that has the shortest duration?,SELECT id FROM trip ORDER BY duration LIMIT 1,SELECT trip.id FROM trip ORDER BY trip.duration ASC LIMIT 1,Selects the id of the trip with the shortest duration by ordering all trips by duration in ascending order and limiting the result to the first row.,ok,,ok,,"[('906210',)]",ok,,"[('906210',)]",True,20.752
120,bike_1,What is the id of the shortest trip?,SELECT id FROM trip ORDER BY duration LIMIT 1,SELECT trip.id FROM trip ORDER BY trip.duration ASC LIMIT 1,Select the id of the shortest trip by ordering the trips by duration in ascending order and limiting the result to the first row.,ok,,ok,,"[('906210',)]",ok,,"[('906210',)]",True,19.66
121,bike_1,What is the total and maximum duration of trips with bike id 636?,"SELECT sum(duration) ,  max(duration) FROM trip WHERE bike_id  =  636","SELECT MAX(trip.duration), SUM(trip.duration) FROM trip WHERE trip.bike_id = 636",This query calculates the total and maximum duration of trips where the bike id is 636.,ok,,ok,,"[('1299', '21897')]",ok,,"[('1299', '21897')]",True,21.337
122,bike_1,What is the total and maximum duration for all trips with the bike id 636?,"SELECT sum(duration) ,  max(duration) FROM trip WHERE bike_id  =  636","SELECT MAX(trip.duration), SUM(trip.duration) FROM trip WHERE trip.bike_id = 636",This query calculates the total and maximum duration of trips where the bike id is 636.,ok,,ok,,"[('1299', '21897')]",ok,,"[('1299', '21897')]",True,21.154
123,bike_1,"For each zip code, return the average mean temperature of August there.","SELECT zip_code  ,  avg(mean_temperature_f) FROM weather WHERE date LIKE ""8/%"" GROUP BY zip_code","SELECT zip_code, AVG(mean_temperature_f) FROM weather WHERE date LIKE '20%-%-08' GROUP BY zip_code",This query calculates the average mean temperature for each zip code in August.,ok,,ok,,[],ok,,"[('67.8923076923077', '94107'), ('69.03076923076924', '94301'), ('69.15384615384616', '94063'), ('69.92307692307692', '94041'), ('70.73846153846154', '95113')]",False,20.785
124,bike_1,"For each zip code, what is the average mean temperature for all dates that start with '8'?","SELECT zip_code  ,  avg(mean_temperature_f) FROM weather WHERE date LIKE ""8/%"" GROUP BY zip_code","SELECT zip_code, AVG(mean_temperature_f) FROM weather WHERE date LIKE '8%' GROUP BY zip_code",Calculates the average mean temperature for each zip code where the date starts with '8',ok,,ok,,"[('67.8923076923077', '94107'), ('69.03076923076924', '94301'), ('69.15384615384616', '94063'), ('69.92307692307692', '94041'), ('70.73846153846154', '95113')]",ok,,"[('67.8923076923077', '94107'), ('69.03076923076924', '94301'), ('69.15384615384616', '94063'), ('69.92307692307692', '94041'), ('70.73846153846154', '95113')]",True,21.03
125,bike_1,"From the trip record, find the number of unique bikes.",SELECT count(DISTINCT bike_id) FROM trip,SELECT COUNT(DISTINCT bike_id) FROM trip,Counts the number of unique bikes from the trip records,ok,,ok,,"[('530',)]",ok,,"[('530',)]",True,18.266
126,bike_1,How many different bike ids are there?,SELECT count(DISTINCT bike_id) FROM trip,SELECT COUNT(DISTINCT bike_id) FROM trip,Count the distinct number of bike ids in the trip table,ok,,ok,,"[('530',)]",ok,,"[('530',)]",True,17.915
127,bike_1,What is the number of distinct cities the stations are located at?,SELECT count(DISTINCT city) FROM station,SELECT COUNT(DISTINCT city) FROM station,Counts the number of distinct cities from the station table,ok,,ok,,"[('5',)]",ok,,"[('5',)]",True,18.109
128,bike_1,How many different cities have these stations?,SELECT count(DISTINCT city) FROM station,SELECT COUNT(DISTINCT city) FROM station,Counts the number of distinct cities in the station table,ok,,ok,,"[('5',)]",ok,,"[('5',)]",True,19.766
129,bike_1,How many stations does Mountain View city has?,"SELECT COUNT(*) FROM station WHERE city  =  ""Mountain View""",SELECT COUNT(*) FROM station WHERE city = 'Mountain View',Counts the number of stations in the city of Mountain View,ok,,ok,,"[('7',)]",ok,,"[('7',)]",True,18.108
130,bike_1,How many stations are in Mountain View?,"SELECT COUNT(*) FROM station WHERE city  =  ""Mountain View""",SELECT COUNT(*) FROM station WHERE city = 'Mountain View',Count the number of stations in Mountain View,ok,,ok,,"[('7',)]",ok,,"[('7',)]",True,17.568
131,bike_1,Return the unique name for stations that have ever had 7 bikes available.,SELECT DISTINCT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id WHERE T2.bikes_available  =  7,SELECT DISTINCT s.name FROM station s JOIN status st ON s.id = st.station_id WHERE st.bikes_available = 7,This query selects the distinct names of stations that have ever had 7 bikes available by joining the station and status tables on station_id and filtering for bikes_available equal to 7.,ok,,ok,,"[('2nd at south park',), ('2nd at townsend',), ('arena green / sap center',), ('california ave caltrain station',), ('clay at battery',), ('davis at jackson',), ('embarcadero at bryant',), ('embarcadero at sansome',), ('harry bridges plaza (ferry building)',), ('post at kearney',), ('powell street bart',), ('san francisco city hall',), ('san salvador at 1st',), ('santa clara at almaden',), ('st james park',), ('steuart at market',), ('temporary transbay terminal (howard at beale)',), ('washington at kearney',)]",ok,,"[('2nd at south park',), ('2nd at townsend',), ('arena green / sap center',), ('california ave caltrain station',), ('clay at battery',), ('davis at jackson',), ('embarcadero at bryant',), ('embarcadero at sansome',), ('harry bridges plaza (ferry building)',), ('post at kearney',), ('powell street bart',), ('san francisco city hall',), ('san salvador at 1st',), ('santa clara at almaden',), ('st james park',), ('steuart at market',), ('temporary transbay terminal (howard at beale)',), ('washington at kearney',)]",True,23.635
132,bike_1,What are the different names for each station that has ever had 7 bikes available?,SELECT DISTINCT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id WHERE T2.bikes_available  =  7,SELECT DISTINCT s.name FROM station s JOIN status st ON s.id = st.station_id WHERE st.bikes_available = 7,Selects distinct station names where the number of bikes available is exactly 7.,ok,,ok,,"[('2nd at south park',), ('2nd at townsend',), ('arena green / sap center',), ('california ave caltrain station',), ('clay at battery',), ('davis at jackson',), ('embarcadero at bryant',), ('embarcadero at sansome',), ('harry bridges plaza (ferry building)',), ('post at kearney',), ('powell street bart',), ('san francisco city hall',), ('san salvador at 1st',), ('santa clara at almaden',), ('st james park',), ('steuart at market',), ('temporary transbay terminal (howard at beale)',), ('washington at kearney',)]",ok,,"[('2nd at south park',), ('2nd at townsend',), ('arena green / sap center',), ('california ave caltrain station',), ('clay at battery',), ('davis at jackson',), ('embarcadero at bryant',), ('embarcadero at sansome',), ('harry bridges plaza (ferry building)',), ('post at kearney',), ('powell street bart',), ('san francisco city hall',), ('san salvador at 1st',), ('santa clara at almaden',), ('st james park',), ('steuart at market',), ('temporary transbay terminal (howard at beale)',), ('washington at kearney',)]",True,21.124
133,bike_1,Which start station had the most trips starting from August? Give me the name and id of the station.,"SELECT start_station_name ,  start_station_id FROM trip WHERE start_date LIKE ""8/%"" GROUP BY start_station_name ORDER BY COUNT(*) DESC LIMIT 1","SELECT s.name, s.id FROM station AS s JOIN trip AS t ON s.id = t.start_station_id WHERE t.start_date LIKE '2023-08%' GROUP BY s.id ORDER BY COUNT(*) DESC LIMIT 1","This query selects the name and id of the start station that had the most trips starting from August. It joins the station and trip tables, filters for trips starting in August, groups by station id, counts the number of trips per station, orders the result in descending order, and limits the output to the top result.",ok,,ok,,[],ok,,"[('69', 'san francisco caltrain 2 (330 townsend)')]",False,30.684
134,bike_1,What are the start station's name and id for the one that had the most start trips in August?,"SELECT start_station_name ,  start_station_id FROM trip WHERE start_date LIKE ""8/%"" GROUP BY start_station_name ORDER BY COUNT(*) DESC LIMIT 1","SELECT t3.start_station_name, t3.start_station_id FROM trip AS t1 JOIN station AS t2 ON t1.start_station_id = t2.id JOIN (SELECT start_station_id FROM trip WHERE strftime('%Y-%m', start_date) = '2023-08' GROUP BY start_station_id ORDER BY COUNT(*) DESC LIMIT 1) AS t3 ON t1.start_station_id = t3.start_station_id","This query selects the name and ID of the start station that had the most trips in August. It uses a subquery to find the start_station_id with the highest trip count for August, then joins this back to the trip and station tables to get the station details.",ok,,error,no such column: t3.start_station_name,,ok,,"[('69', 'san francisco caltrain 2 (330 townsend)')]",False,34.783
135,bike_1,Which bike traveled the most often in zip code 94002?,SELECT bike_id FROM trip WHERE zip_code  =  94002 GROUP BY bike_id ORDER BY COUNT(*) DESC LIMIT 1,SELECT trip.bike_id FROM trip WHERE trip.zip_code = 94002 GROUP BY trip.bike_id HAVING COUNT(*) = (SELECT MAX(trip_count) FROM (SELECT COUNT(*) AS trip_count FROM trip WHERE zip_code = 94002 GROUP BY bike_id)),This query selects the bike ID that traveled the most often in zip code 94002 by counting trips per bike and filtering for the maximum count.,ok,,ok,,"[('252',), ('679',)]",ok,,"[('679',)]",False,27.702
136,bike_1,What is the id of the bike that traveled the most in 94002?,SELECT bike_id FROM trip WHERE zip_code  =  94002 GROUP BY bike_id ORDER BY COUNT(*) DESC LIMIT 1,SELECT trip.bike_id FROM trip WHERE trip.zip_code = 94002 GROUP BY trip.bike_id ORDER BY SUM(trip.duration) DESC LIMIT 1,Selects the bike ID that traveled the most in zip code 94002 by ordering the total duration of trips and limiting to the top result.,ok,,ok,,"[('579',)]",ok,,"[('679',)]",False,24.551
137,bike_1,How many days had both mean humidity above 50 and mean visibility above 8?,SELECT COUNT(*) FROM weather WHERE mean_humidity  >  50 AND mean_visibility_miles  >  8,SELECT COUNT(*) FROM weather WHERE mean_humidity > 50 AND mean_visibility_miles > 8,Counts the number of days with mean humidity above 50 and mean visibility above 8,ok,,ok,,"[('3013',)]",ok,,"[('3013',)]",True,21.038
138,bike_1,What is the number of days that had an average humity above 50 and an average visibility above 8?,SELECT COUNT(*) FROM weather WHERE mean_humidity  >  50 AND mean_visibility_miles  >  8,SELECT COUNT(*) FROM weather WHERE mean_humidity > 50 AND mean_visibility_miles > 8,Counts the number of days with an average humidity above 50 and an average visibility above 8,ok,,ok,,"[('3013',)]",ok,,"[('3013',)]",True,21.764
139,bike_1,"What is the latitude, longitude, city of the station from which the shortest trip started?","SELECT T1.lat ,  T1.long ,  T1.city FROM station AS T1 JOIN trip AS T2 ON T1.id  =  T2.start_station_id ORDER BY T2.duration LIMIT 1","SELECT station.lat, station.long, station.city FROM station JOIN trip ON station.name = trip.start_station_name ORDER BY trip.duration ASC LIMIT 1","Selects the latitude, longitude, and city of the station from which the shortest trip started by joining the station and trip tables and ordering by duration in ascending order, then limiting to the first result.",ok,,ok,,"[('-122.39526000000001', '37.776617', 'san francisco')]",ok,,"[('-122.39526000000001', '37.776617', 'san francisco')]",True,24.5
140,bike_1,"What is the latitude, longitude, and city of the station from which the trip with smallest duration started?","SELECT T1.lat ,  T1.long ,  T1.city FROM station AS T1 JOIN trip AS T2 ON T1.id  =  T2.start_station_id ORDER BY T2.duration LIMIT 1","SELECT station.lat, station.long, station.city FROM station JOIN trip ON station.name = trip.start_station_name WHERE trip.duration = (SELECT MIN(duration) FROM trip)","This query selects the latitude, longitude, and city of the station from which the trip with the smallest duration started by joining the station and trip tables on the station name and filtering for the minimum duration.",ok,,ok,,"[('-122.39526000000001', '37.776617', 'san francisco')]",ok,,"[('-122.39526000000001', '37.776617', 'san francisco')]",True,25.073
141,bike_1,What are the ids of stations that are located in San Francisco and have average bike availability above 10.,"SELECT id FROM station WHERE city  =  ""San Francisco"" INTERSECT SELECT station_id FROM status GROUP BY station_id HAVING avg(bikes_available)  >  10",SELECT station.id FROM station JOIN status ON station.id = status.station_id WHERE station.city = 'San Francisco' AND AVG(status.bikes_available) > 10 GROUP BY station.id,This query selects the ids of stations located in San Francisco that have an average bike availability above 10.,ok,,error,misuse of aggregate: AVG(),,ok,,"[('45',), ('48',), ('51',), ('56',), ('57',), ('62',), ('64',), ('65',), ('68',), ('71',), ('72',), ('73',), ('75',), ('77',)]",False,23.676
